Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2015-09-25,5,278.025761115064,4.0,14.875,8,61.0
2015-09-26,5,259.479539645314,4.0,15.25,7,21.0
2015-09-28,5,248.782545827885,2.0,14.625,7,0.0
2015-09-29,5,243.885310409177,2.0,15.625,9,0.0
2015-09-30,5,237.220772688072,0.0,15.375,6,0.0
2015-10-01,5,222.946056290178,1.0,14.75,9,0.0
2015-10-02,5,240.119361604335,2.0,15.375,7,10.0
2015-10-03,5,295.846113974453,2.0,14.375,9,0.0
2015-10-04,5,315.602900601372,6.0,15.625,7,45.0
2015-10-05,5,327.12246547276,0.0,16.5,5,10.0
2015-10-06,5,262.096918376241,7.0,14.875,14,10.0
2015-10-07,5,266.700728724313,8.0,13.0,7,63.0
2015-10-08,5,279.232059857983,7.0,11.875,5,10.0
2015-10-09,5,347.187545236976,7.0,11.125,7,21.0
2015-10-10,5,308.712885369114,1.0,9.75,14,0.0
2015-10-11,5,331.335033797055,0.0,10.25,13,5.0
2015-10-12,5,269.147103600176,0.0,8.625,12,5.0
2015-10-13,5,272.220923076483,7.0,7.75,10,61.0
2015-10-14,5,263.746738771341,7.0,9.0,11,61.0
2015-10-15,5,310.684718902134,7.0,10.375,16,61.0
2015-10-16,5,363.015662857092,7.0,10.0,14,61.0
2015-10-17,5,345.918371834577,7.0,10.75,9,61.0
2015-10-18,5,243.176440210657,8.0,11.125,10,61.0
2015-10-19,5,227.854038067664,6.0,9.25,7,0.0
2015-10-20,5,262.531392320433,7.0,10.25,8,20.0
2015-10-22,5,235.619116982939,7.0,12.25,10,61.0
2015-10-26,5,266.180304496627,0.0,11.375,6,0.0
2015-10-28,5,268.433974874423,1.0,11.25,10,5.0
2015-10-29,5,253.472553756336,2.0,10.5,4,10.0
2015-10-30,5,266.470696782266,7.0,11.375,5,10.0
2015-10-31,5,292.77512121671,1.0,11.75,9,10.0
2015-11-01,5,307.401617264172,4.0,10.75,6,10.0
2015-11-02,5,222.318691219705,8.0,9.75,5,10.0
2015-11-03,5,241.436093425533,7.0,5.125,4,45.0
2015-11-04,5,233.555949277467,1.0,8.0,4,10.0
2015-11-05,5,257.036598432519,6.0,13.375,5,61.0
2015-11-06,5,186.691059920256,8.0,13.75,6,61.0
2015-11-07,5,220.614308718135,7.0,14.625,9,61.0
2015-11-09,5,186.869352829964,5.0,12.0,15,21.0
2015-11-10,5,195.40472243736,7.0,15.0,18,61.0
2015-11-11,5,210.177815712871,8.0,13.625,12,61.0
2015-11-12,5,216.239785866434,2.0,13.125,17,0.0
2015-11-13,5,214.873616145225,4.0,11.75,19,21.0
2015-11-14,5,264.794087448725,4.0,8.125,14,21.0
2015-11-15,5,277.579455017807,7.0,8.5,4,61.0
2015-11-16,5,244.049386177247,7.0,12.25,12,53.0
2015-11-17,5,190.311675968216,7.0,10.75,8,21.0
2015-11-18,5,206.406225416349,6.0,10.75,19,21.0
2015-11-19,5,205.439239648739,7.0,10.125,20,61.0
2015-11-20,5,187.279498360946,7.0,7.75,9,61.0
2015-11-21,5,218.274754433496,7.0,4.5,15,63.0
2015-11-22,5,254.862870836877,7.0,2.25,18,73.0
2015-11-24,5,200.026560873134,7.0,3.125,14,61.0
2015-11-25,5,236.814019634978,7.0,5.125,7,61.0
2015-11-28,5,254.02069957234,2.0,6.125,11,61.0
2015-11-29,5,286.559824438396,7.0,8.25,15,63.0
2015-11-30,5,192.341955374091,5.0,5.75,18,61.0
2015-12-01,5,212.385513481541,6.0,6.75,10,21.0
2015-12-02,5,185.868155803157,7.0,10.5,9,21.0
2015-12-03,5,228.062312572255,8.0,9.125,8,61.0
2015-12-04,5,180.023354377573,6.0,9.25,17,61.0
2015-12-05,5,201.436495160443,6.0,9.0,14,61.0
2015-12-06,5,219.769722727984,7.0,10.875,19,20.0
2015-12-08,5,210.749545813154,0.0,10.75,8,0.0
2015-12-09,5,182.812773894441,3.0,8.75,12,21.0
2015-12-10,5,217.210719698568,7.0,6.625,13,21.0
2015-12-11,5,181.818946478462,5.0,6.125,11,63.0
2015-12-12,5,263.371183180296,3.0,6.875,10,61.0
2015-12-14,5,135.882833179972,7.0,3.625,6,21.0
2015-12-15,5,200.794463905725,7.0,5.5,8,61.0
2015-12-16,5,180.325823313121,8.0,6.25,7,10.0
2015-12-17,5,189.603239938994,7.0,11.875,9,53.0
2015-12-18,5,205.070251752861,8.0,10.375,15,61.0
2015-12-19,5,209.443359888322,6.0,11.375,10,0.0
2015-12-21,5,178.007867853303,7.0,10.25,14,21.0
2015-12-22,5,206.162264813779,7.0,11.25,17,61.0
2015-12-23,5,219.404693482765,6.0,10.375,20,61.0
2015-12-24,5,275.561444944486,3.0,8.375,11,61.0
2015-12-27,5,205.296097248761,7.0,10.875,15,61.0
2015-12-30,5,364.25666963632,8.0,5.25,9,0.0
2015-12-31,5,1869.93772343872,7.0,2.0,10,61.0
2016-01-02,5,290.214474621251,8.0,0.0,16,10.0
2016-01-03,5,189.560768660027,7.0,-5.5,13,0.0
2016-01-04,5,190.248203249784,5.0,-6.0,15,10.0
2016-01-05,5,241.35352574791,1.0,-3.625,14,5.0
2016-01-06,5,186.783766682371,0.0,-3.0,12,5.0
2016-01-07,5,211.959267729194,7.0,-4.0,13,22.0
2016-01-08,5,193.938119400977,7.0,1.75,20,61.0
2016-01-09,5,276.715250071637,4.0,2.875,6,21.0
2016-01-10,5,121.493282473682,7.0,2.125,8,63.0
2016-01-11,5,189.559749547889,7.0,2.5,6,45.0
2016-01-12,5,222.618083950592,7.0,4.0,8,63.0
2016-01-13,5,216.772244614294,8.0,1.875,14,61.0
2016-01-14,5,219.3059709318,6.0,1.75,6,10.0
2016-01-15,5,193.214277037618,7.0,2.125,12,10.0
2016-01-16,5,274.890740672995,7.0,0.5,5,10.0
2016-01-18,5,176.375194730937,6.0,-1.75,6,10.0
2016-01-19,5,193.826948933223,7.0,-2.5,10,73.0
2016-01-20,5,200.826111442389,7.0,-1.625,8,28.0
2016-01-21,5,250.15344491956,4.0,-4.875,5,20.0
2016-01-22,5,248.098227157249,1.0,-3.0,7,10.0
2016-01-23,5,229.906772887653,6.0,3.125,6,49.0
2016-01-24,5,265.946910450504,7.0,5.125,7,10.0
2016-01-25,5,205.155030201946,8.0,9.0,9,45.0
2016-01-27,5,219.991170296682,7.0,10.375,15,61.0
2016-01-28,5,244.408812315202,5.0,6.75,16,21.0
2016-01-29,5,195.574412527158,7.0,8.125,17,61.0
2016-01-30,5,239.078662887727,7.0,6.625,17,65.0
2016-01-31,5,266.119925137902,6.0,4.125,13,61.0
2016-02-01,5,241.753423222328,7.0,7.875,21,61.0
2016-02-02,5,248.516273860935,6.0,7.5,20,61.0
2016-02-03,5,325.507863771923,6.0,4.75,15,61.0
2016-02-04,5,328.07660342003,5.0,4.25,12,22.0
2016-02-05,5,264.123167995632,7.0,4.5,10,61.0
2016-02-06,5,288.583322605663,7.0,9.375,11,21.0
2016-02-07,5,352.95522789217,6.0,9.75,12,21.0
2016-02-08,5,255.243360918052,7.0,8.5,16,63.0
2016-02-09,5,297.961151843249,5.0,6.75,15,61.0
2016-02-10,5,264.725463895975,7.0,3.75,9,61.0
2016-02-11,5,238.742990743532,7.0,5.25,7,61.0
2016-02-12,5,248.745906434891,7.0,3.5,6,61.0
2016-02-13,5,316.769995118842,6.0,2.0,8,20.0
2016-02-14,5,336.658840303804,8.0,2.875,20,61.0
2016-02-17,5,320.150911639512,1.0,1.75,10,0.0
2016-02-18,5,290.788498756095,5.0,1.875,6,10.0
2016-02-19,5,294.632772928121,7.0,3.25,6,61.0
2016-02-20,5,337.413464406758,7.0,6.0,12,61.0
2016-02-21,5,429.951884660272,7.0,6.875,12,61.0
2016-02-22,5,163.428117167892,6.0,5.875,15,61.0
2016-02-23,5,161.605017964107,4.0,6.125,17,61.0
2016-02-24,5,210.768634223775,3.0,4.0,15,61.0
2016-02-25,5,195.261407386158,6.0,3.5,10,53.0
2016-02-27,5,256.025961748608,4.0,1.5,5,45.0
2016-02-28,5,265.881917043649,1.0,3.5,6,0.0
2016-02-29,5,191.665015079148,7.0,2.125,10,0.0
2016-03-02,5,164.355534894709,7.0,5.0,16,63.0
2016-03-03,5,154.985702571168,7.0,4.75,5,21.0
2016-03-04,5,189.909787668708,2.0,3.875,9,10.0
2016-03-05,5,183.665499323068,8.0,3.25,5,61.0
2016-03-06,5,237.73551437776,7.0,4.5,11,10.0
2016-03-07,5,223.487676344186,6.0,4.75,10,20.0
2016-03-08,5,254.230927805738,6.0,5.0,10,61.0
2016-03-09,5,259.677695472758,0.0,6.75,9,5.0
2016-03-10,5,229.760403843279,8.0,4.375,11,10.0
2016-03-12,5,257.066009798004,8.0,2.75,7,0.0
2016-03-13,5,358.149041587833,8.0,0.875,8,10.0
2016-03-14,5,216.472813308732,8.0,5.0,8,10.0
2016-03-15,5,277.612340356285,5.0,5.75,12,61.0
2016-03-16,5,239.608116730981,1.0,6.375,11,0.0
2016-03-17,5,259.197413669464,0.0,9.25,12,0.0
2016-03-18,5,310.248622540004,8.0,5.375,9,21.0
2016-03-19,5,319.459082188137,7.0,6.0,15,45.0
2016-03-20,5,351.534522494821,6.0,8.625,15,61.0
2016-03-21,5,279.296769510573,7.0,7.5,19,61.0
2016-03-22,5,269.214268402338,7.0,8.125,13,61.0
2016-03-26,5,481.654957864093,1.0,9.75,9,0.0
2016-03-27,5,321.238551565509,7.0,8.625,12,61.0
2016-03-28,5,295.412643657617,6.0,11.625,18,61.0
2016-03-29,5,230.574162176282,6.0,10.0,13,21.0
2016-03-30,5,241.966349438166,5.0,8.5,15,61.0
2016-03-31,5,239.635864704663,4.0,9.0,13,21.0
2016-04-03,5,234.641380413364,7.0,15.5,5,21.0
2016-04-04,5,201.497255314954,6.0,17.375,6,21.0
2016-04-05,5,218.413027097897,7.0,10.0,7,61.0
2016-04-06,5,223.914811749007,6.0,11.125,12,61.0
2016-04-07,5,252.585105953365,6.0,8.625,13,21.0
2016-04-08,5,194.066874820885,6.0,9.0,9,63.0
2016-04-09,5,234.167630912455,4.0,10.125,11,0.0
2016-04-11,5,200.384279419303,1.0,10.0,15,5.0
2016-04-12,5,192.217013566236,6.0,8.0,9,61.0
2016-04-13,5,205.053912073887,5.0,9.75,11,10.0
2016-04-14,5,203.526804979814,6.0,10.0,8,0.0
2016-04-15,5,215.677749048544,7.0,10.625,8,61.0
2016-04-16,5,266.268834875461,6.0,12.75,15,53.0
2016-04-17,5,252.402052934785,4.0,9.875,19,21.0
2016-04-18,5,180.402133751967,7.0,9.625,16,21.0
2016-04-19,5,222.545920445252,5.0,9.5,23,21.0
2016-04-23,5,342.883589669836,3.0,8.875,17,21.0
2016-04-24,5,287.878130133696,4.0,5.75,10,21.0
2016-04-25,5,191.905007576654,8.0,4.625,10,61.0
2016-04-26,5,231.386410915795,7.0,2.5,7,75.0
2016-04-27,5,241.630584610239,7.0,4.875,8,61.0
2016-04-28,5,233.867524957424,6.0,7.5,16,61.0
2016-04-29,5,293.074476816919,6.0,9.75,13,61.0
2016-04-30,5,334.465117619,8.0,8.0,7,61.0
2016-05-03,5,247.627437648159,6.0,11.375,15,61.0
2016-05-12,5,261.231854050774,0.0,15.625,17,0.0
2016-05-13,5,210.489080210568,2.0,17.5,16,65.0
2016-05-14,5,334.167716552479,7.0,10.0,14,21.0
2016-05-15,5,299.755271068588,6.0,9.75,12,61.0
2016-05-17,5,253.335093139795,7.0,10.75,15,21.0
2016-05-19,5,240.095760787002,2.0,19.5,10,0.0
2016-05-20,5,293.444856789248,8.0,14.75,11,61.0
2016-05-21,5,255.045369394965,6.0,19.375,9,21.0
2016-05-23,5,204.020005721102,7.0,15.5,8,21.0
2016-05-24,5,316.090690822768,8.0,14.25,10,21.0
2016-05-25,5,273.926983634397,7.0,16.5,6,20.0
2016-05-26,5,306.994692520119,7.0,14.375,6,61.0
2016-05-27,5,279.968902943668,4.0,15.875,9,61.0
2016-05-29,5,277.89686472884,6.0,17.0,13,21.0
2016-05-30,5,195.145975861705,4.0,20.25,17,0.0
2016-05-31,5,240.708335993542,1.0,20.625,13,0.0
2016-06-01,5,238.874878564477,4.0,21.75,16,0.0
2016-06-12,5,314.20621685246,7.0,13.875,7,61.0
2016-06-13,5,209.321894690829,7.0,15.25,11,63.0
2016-06-14,5,213.187533623518,7.0,16.5,8,61.0
2016-06-15,5,234.728412152859,6.0,18.25,8,95.0
2016-06-16,5,253.821100241294,6.0,18.25,7,63.0
2016-06-17,5,251.67982231829,6.0,18.125,10,21.0
2016-06-18,5,297.196176882937,6.0,18.0,12,21.0
2016-06-20,5,261.929083791593,4.0,20.875,10,61.0
2016-06-22,5,245.204941108968,5.0,22.125,9,61.0
2016-06-25,5,402.98066537422,7.0,18.25,14,95.0
2016-06-26,5,265.456146687391,5.0,19.25,11,0.0
2016-06-27,5,298.562972536535,7.0,19.375,10,61.0
2016-06-28,5,252.926576515592,4.0,18.375,11,21.0
2016-06-29,5,243.967227468166,5.0,18.75,9,21.0
2016-06-30,5,311.537619327288,7.0,18.25,9,61.0
2016-07-01,5,232.632716648263,8.0,19.25,7,63.0
2016-07-02,5,321.441200567339,7.0,15.625,12,61.0
2016-07-03,5,318.000500433358,4.0,17.125,12,61.0
2016-07-04,5,240.331730033711,6.0,17.25,10,61.0
2016-07-05,5,259.847648449434,7.0,17.125,10,95.0
2016-07-06,5,319.444668795495,5.0,16.5,22,21.0
2016-07-08,5,267.526274034685,6.0,19.125,8,63.0
2016-07-11,5,270.433745249298,6.0,20.0,13,21.0
2016-07-12,5,272.36578046547,4.0,19.125,14,95.0
2016-07-13,5,290.707275954792,6.0,16.375,6,63.0
2016-07-14,5,247.413234215067,7.0,16.375,12,53.0
2016-07-15,5,245.296127530325,7.0,17.0,16,61.0
2016-07-16,5,341.719175136899,7.0,18.0,10,61.0
2016-07-17,5,297.654915440869,7.0,17.25,9,61.0
2016-07-19,5,302.794519563702,6.0,22.375,12,20.0
2016-07-22,5,244.492833798335,3.0,26.0,6,21.0
2016-07-25,5,270.80285258066,4.0,25.375,7,95.0
2016-07-26,5,347.147613190373,3.0,21.875,9,20.0
2016-07-28,5,319.552065942429,4.0,21.25,7,20.0
2016-07-29,5,306.176262585225,6.0,21.0,10,65.0
2016-07-30,5,271.144111868921,4.0,19.625,10,65.0
2016-07-31,5,339.536726625866,7.0,17.375,6,61.0
2016-08-01,5,334.375655815544,3.0,18.5,14,61.0
2016-08-02,5,291.774754004698,4.0,19.75,7,20.0
2016-08-03,5,303.690015208262,7.0,19.375,9,61.0
2016-08-04,5,266.889484301861,6.0,20.375,11,61.0
2016-08-05,5,300.234944047573,4.0,20.5,15,21.0
2016-08-06,5,352.396772595034,5.0,17.5,14,95.0
2016-08-07,5,388.395780108233,6.0,21.125,13,21.0
2016-08-08,5,376.108331144121,5.0,19.0,18,21.0
2016-08-09,5,323.201034184973,5.0,15.375,18,21.0
2016-08-10,5,406.182788802522,4.0,14.5,15,95.0
2016-08-11,5,434.053480046566,7.0,13.875,9,61.0
2016-08-12,5,360.020079003047,7.0,18.25,12,61.0
2016-08-13,5,456.299833761621,7.0,18.125,12,61.0
2016-08-20,5,381.564647503155,7.0,20.25,9,61.0
2016-08-21,5,376.667002956842,4.0,19.875,9,21.0
2016-08-22,5,227.851783425876,7.0,18.375,10,65.0
2016-08-28,5,343.403459471737,4.0,21.875,12,63.0
2016-08-29,5,250.800146184405,3.0,18.5,15,21.0
2016-09-01,5,280.656910658055,5.0,20.25,13,21.0
2016-09-02,5,307.486044616984,4.0,19.125,8,61.0
2016-09-03,5,315.397578767879,5.0,19.25,12,21.0
2016-09-04,5,248.446151856183,6.0,19.25,8,61.0
2016-09-05,5,227.369946945208,0.0,19.125,12,0.0
2016-09-09,5,320.307189780233,2.0,21.375,10,0.0
2016-09-16,5,296.199040575708,4.0,22.75,8,0.0
2016-09-18,5,355.723154107446,7.0,16.75,15,21.0
2016-09-23,5,305.71368923846,4.0,18.625,12,21.0
2016-09-26,5,200.729575512528,4.0,18.25,6,0.0
2016-09-27,5,219.691025714482,0.0,19.875,6,0.0
2016-09-29,5,209.323640196751,7.0,17.375,13,61.0
2016-09-30,5,193.213490974817,6.0,14.0,11,61.0
2016-10-02,5,262.299773706351,3.0,15.75,7,21.0
2016-10-03,5,349.311805504009,7.0,14.375,18,61.0
2016-10-06,5,221.280556813048,7.0,11.25,17,20.0
2016-10-07,5,217.762142609866,7.0,11.125,15,0.0
2016-10-09,5,204.564566537797,7.0,9.125,10,61.0
2016-10-10,5,272.096460064269,7.0,11.125,10,61.0
2016-10-11,5,250.286651016106,7.0,9.875,20,61.0
2016-10-12,5,294.043757384809,7.0,9.75,18,63.0
2016-10-13,5,241.411791384101,6.0,10.875,15,0.0
2016-10-14,5,200.946834376251,7.0,9.125,13,61.0
2016-10-15,5,232.565718859558,8.0,8.625,12,61.0
2016-10-16,5,225.595272346529,8.0,11.375,6,10.0
2016-10-17,5,255.735410277856,8.0,9.75,6,10.0
2016-10-18,5,228.600350570995,7.0,13.25,6,28.0
2016-10-19,5,236.472455694277,8.0,7.625,4,61.0
2016-10-20,5,243.207657848516,7.0,10.125,10,21.0
2016-10-21,5,228.823612348767,6.0,9.875,10,61.0
2016-10-22,5,247.988385028377,8.0,8.125,12,61.0
2016-10-23,5,318.531476179231,7.0,8.625,4,21.0
2016-10-24,5,151.291654680164,5.0,9.25,8,10.0
2016-10-25,5,233.037954480734,5.0,9.0,8,0.0
2016-10-26,5,227.350266377509,6.0,7.375,6,10.0
2016-10-27,5,146.8201866379,7.0,13.375,9,21.0
2016-10-28,5,177.402134342248,6.0,12.75,15,21.0
2016-10-29,5,233.469252900936,4.0,11.375,16,20.0
2016-10-30,5,189.684581223678,4.0,11.0,9,5.0
2016-10-31,5,206.801935482933,7.0,12.125,6,61.0
2016-11-01,5,239.636644566373,6.0,10.125,12,61.0
2016-11-02,5,222.447233073532,4.0,7.25,13,21.0
2016-11-04,5,248.1861831044,7.0,7.875,8,61.0
2016-11-05,5,187.586828333204,7.0,5.5,5,61.0
2016-11-06,5,228.466900330671,7.0,6.625,6,61.0
2016-11-07,5,188.052534009555,7.0,3.5,14,61.0
2016-11-08,5,155.250018363632,7.0,0.75,14,71.0
2016-11-09,5,216.290546703721,0.0,1.25,4,10.0
2016-11-10,5,156.348442296567,7.0,4.0,8,22.0
2016-11-11,5,208.651903838976,4.0,4.875,10,21.0
2016-11-12,5,279.651017681868,3.0,1.625,6,49.0
2016-11-13,5,315.771220676948,4.0,1.375,9,5.0
2016-11-14,5,173.79328250457,4.0,2.0,10,5.0
2016-11-15,5,190.063612843499,7.0,7.75,9,61.0
2016-11-16,5,193.849645107592,7.0,8.75,11,61.0
2016-11-17,5,219.93363358802,6.0,7.75,9,21.0
2016-11-18,5,181.246063814946,4.0,7.25,13,21.0
2016-11-19,5,203.253088517039,6.0,6.625,11,21.0
2016-11-20,5,244.917742885889,6.0,6.375,12,63.0
2016-11-21,5,182.99510955044,7.0,11.5,6,61.0
2016-11-23,5,186.927185150032,7.0,10.0,5,10.0
2016-11-24,5,248.731233780428,0.0,4.5,8,10.0
2016-11-25,5,209.376976714726,7.0,4.0,4,45.0
2016-11-26,5,210.854307834817,7.0,5.875,10,61.0
2016-11-27,5,300.546532404022,0.0,5.625,9,5.0
2016-11-29,5,199.6338632632,3.0,3.0,9,10.0
2016-11-30,5,156.243629364589,7.0,6.25,12,61.0
2016-12-01,5,143.829997159402,8.0,8.5,19,61.0
2016-12-02,5,166.953409468071,0.0,3.625,8,0.0
2016-12-03,5,208.248215747008,4.0,-0.75,6,49.0
2016-12-06,5,178.942242034096,7.0,6.25,5,61.0
2016-12-07,5,188.683723175965,7.0,4.5,10,61.0
2016-12-08,5,169.625279584177,8.0,8.625,12,10.0
2016-12-09,5,158.641062469319,7.0,8.875,13,20.0
2016-12-10,5,227.874681711629,7.0,9.5,10,61.0
2016-12-12,5,139.544487412734,7.0,4.875,4,61.0
2016-12-13,5,167.907720101753,7.0,6.285714,5,10.0
2016-12-14,5,151.302391065882,7.0,4.625,6,45.0
2016-12-15,5,160.830814816579,7.0,0.0,8,49.0
2016-12-16,5,182.735378148739,8.0,-1.0,5,10.0
2016-12-18,5,304.116504309465,7.0,7.0,8,0.0
2016-12-19,5,142.177817455165,8.0,5.75,4,0.0
2016-12-20,5,195.208051721907,8.0,1.5,7,10.0
2016-12-21,5,190.449251582024,6.0,3.625,10,10.0
2016-12-22,5,230.090005850979,7.0,5.25,8,61.0
2016-12-23,5,187.041433421959,7.0,6.375,9,10.0
2016-12-24,5,223.415195457351,6.0,6.125,14,95.0
2016-12-28,5,250.057179010162,4.0,7.125,12,0.0
2016-12-29,5,229.50561195356,3.0,3.75,11,10.0
2016-12-30,5,414.932011356758,4.0,1.75,10,10.0
2016-12-31,5,1705.14420496386,7.0,4.875,13,28.0
2017-01-02,5,274.034203659944,3.0,1.625,8,0.0
2017-01-03,5,245.081683850067,7.0,6.0,16,61.0
2017-01-04,5,281.903440110745,4.0,4.0,19,20.0
2017-01-05,5,324.891360318795,4.0,-2.875,15,0.0
2017-01-07,5,266.498427552309,8.0,-0.5,11,71.0
2017-01-08,5,205.527279466295,8.0,2.25,4,10.0
2017-01-09,5,169.571265441278,8.0,2.5,6,20.0
2017-01-10,5,203.078663452626,7.0,2.625,9,10.0
2017-01-11,5,191.103238450091,7.0,4.625,15,61.0
2017-01-12,5,172.807199887607,4.0,4.5,16,61.0
2017-01-13,5,250.100370325241,3.0,3.125,7,61.0
2017-01-14,5,281.035649119377,2.0,1.75,10,61.0
2017-01-15,5,324.290621664852,5.0,1.375,10,71.0
2017-01-16,5,209.248418962616,0.0,0.25,9,0.0
2017-01-17,5,179.153676006878,7.0,0.5,4,10.0
2017-01-18,5,237.62827116827,7.0,0.125,8,20.0
2017-01-19,5,203.847604046575,8.0,1.5,8,61.0
2017-01-20,5,194.750787927686,8.0,3.625,5,21.0
2017-01-21,5,228.950555168268,7.0,5.75,5,10.0
2017-01-22,5,274.515010154733,8.0,1.375,5,10.0
2017-01-23,5,227.684752239204,7.0,1.125,8,10.0
2017-01-24,5,232.618667163025,7.0,1.875,8,45.0
2017-01-25,5,221.039472266449,7.0,-1.25,6,49.0
2017-01-26,5,255.782068916167,6.0,1.0,7,10.0
2017-01-27,5,234.634393133873,0.0,2.142857,7,5.0
2017-01-28,5,332.611346798779,1.0,2.875,5,5.0
2017-01-29,5,221.019629284822,7.0,4.75,8,61.0
2017-01-30,5,236.006377891823,7.0,2.625,13,61.0
2017-01-31,5,213.403139400616,7.0,3.125,15,10.0
2017-02-01,5,241.547252007214,7.0,1.125,8,20.0
2017-02-02,5,191.633105336455,7.0,1.75,6,61.0
2017-02-03,5,220.640999608196,7.0,1.625,6,45.0
2017-02-04,5,266.821574321585,7.0,5.75,6,61.0
2017-02-05,5,244.404283981917,8.0,2.0,10,61.0
2017-02-06,5,220.574521924832,7.0,2.5,12,61.0
2017-02-07,5,250.869064544005,7.0,0.0,12,77.0
2017-02-08,5,233.337060178352,8.0,-2.0,8,77.0
2017-02-09,5,244.597694878654,8.0,-2.125,11,22.0
2017-02-10,5,291.991357923282,7.0,-1.75,16,10.0
2017-02-11,5,265.755181023214,7.0,0.0,17,0.0
2017-02-12,5,254.571688425132,8.0,0.375,17,10.0
2017-02-13,5,248.698683073908,0.0,-0.25,10,10.0
2017-02-14,5,241.414722898101,2.0,-0.75,8,49.0
2017-02-15,5,283.280374872234,0.0,5.875,4,5.0
2017-02-16,5,290.37633456587,7.0,6.25,10,61.0
2017-02-17,5,279.376992517433,7.0,6.0,9,61.0
2017-02-18,5,470.50884355386,7.0,4.625,12,20.0
2017-02-19,5,314.345356595209,7.0,5.625,8,61.0
2017-02-20,5,172.609783679393,7.0,8.0,16,61.0
2017-02-22,5,193.68895968633,6.0,7.375,20,61.0
2017-02-23,5,270.503133269846,7.0,4.375,22,63.0
2017-02-24,5,316.95394111832,1.0,4.125,15,21.0
2017-02-25,5,234.921803571215,7.0,3.375,12,61.0
2017-02-26,5,285.771133555259,7.0,7.5,11,61.0
2017-02-28,5,217.112882821244,6.0,6.0,15,21.0
2017-03-01,5,184.419259396229,6.0,5.0,14,63.0
2017-03-02,5,208.162352876757,3.0,6.5,16,21.0
2017-03-03,5,233.433296191023,2.0,8.375,10,0.0
2017-03-04,5,244.654903697285,6.0,9.125,5,5.0
2017-03-05,5,237.230130489581,7.0,7.375,12,61.0
2017-03-06,5,237.36778410527,8.0,3.75,17,0.0
2017-03-07,5,221.073127599374,7.0,1.75,7,20.0
2017-03-08,5,172.894375808564,6.0,5.75,9,61.0
2017-03-09,5,201.981974396535,7.0,7.375,8,21.0
2017-03-10,5,220.561031064227,4.0,8.75,16,0.0
2017-03-11,5,270.40812557297,2.0,7.75,9,0.0
2017-03-13,5,172.62499140603,7.0,6.625,7,5.0
2017-03-14,5,231.454950724527,6.0,10.5,13,0.0
2017-03-15,5,228.879500278325,0.0,9.25,16,5.0
2017-03-17,5,190.177419969815,6.0,6.75,18,63.0
2017-03-18,5,241.153245549975,5.0,6.875,22,21.0
2017-03-19,5,229.126982582804,8.0,3.875,9,79.0
2017-03-20,5,183.265133200934,7.0,10.25,8,61.0
2017-03-21,5,216.705423653414,5.0,8.75,20,21.0
2017-03-22,5,185.865995045763,0.0,10.75,11,0.0
2017-03-24,5,228.995269827416,0.0,10.5,7,0.0
2017-03-25,5,244.607027290376,3.0,9.875,12,0.0
2017-03-26,5,303.304688462581,3.0,9.375,7,0.0
2017-03-27,5,178.202716912645,0.0,12.5,11,10.0
2017-03-28,5,249.305527280316,0.0,13.875,7,0.0
2017-03-29,5,193.830407363375,8.0,10.0,13,21.0
2017-03-30,5,167.77991292989,7.0,16.0,12,61.0
2017-04-01,5,264.587214218339,2.0,15.75,7,0.0
2017-04-02,5,219.222337561653,2.0,13.375,13,0.0
2017-04-04,5,219.879218705795,2.0,12.625,8,0.0
2017-04-05,5,227.038400118995,5.0,9.875,18,21.0
2017-04-06,5,232.449965037292,6.0,10.0,17,0.0
2017-04-07,5,208.319733804666,6.0,11.125,18,20.0
2017-04-09,5,315.664491628115,0.0,16.0,9,5.0
2017-04-10,5,280.038959302124,7.0,9.5,19,21.0
2017-04-11,5,246.583597789097,5.0,8.75,18,21.0
2017-04-12,5,256.331781657731,7.0,8.75,13,61.0
2017-04-13,5,318.637385965497,7.0,9.0,18,61.0
2017-04-15,5,397.745140653693,6.0,8.125,23,63.0
2017-04-16,5,313.891825934988,7.0,6.875,7,61.0
2017-04-17,5,240.216709575721,6.0,6.25,10,61.0
2017-04-19,5,196.166067711426,0.0,6.375,10,0.0
2017-04-21,5,276.640745350247,7.0,11.875,19,61.0
2017-04-22,5,280.107585712671,5.0,7.5,21,61.0
2017-04-23,5,254.801005051949,4.0,7.875,20,21.0
2017-04-24,5,173.138734794459,7.0,8.875,17,63.0
2017-04-25,5,195.820793331953,5.0,5.5,15,69.0
2017-04-26,5,217.400706247577,6.0,7.625,7,61.0
2017-04-27,5,193.571932122309,6.0,8.625,13,61.0
2017-04-28,5,239.965767752371,7.0,8.625,10,61.0
2017-04-29,5,265.652130449406,4.0,7.125,9,61.0
2017-04-30,5,376.406197015406,1.0,11.875,12,0.0
2017-05-02,5,224.460397977675,2.0,10.875,21,5.0
2017-05-03,5,219.050576291744,3.0,11.25,20,5.0
2017-05-05,5,257.727004746732,7.0,8.25,15,61.0
2017-05-06,5,293.926963855473,7.0,11.0,7,0.0
2017-05-07,5,240.382069263125,0.0,17.125,9,0.0
2017-05-08,5,332.676745659594,1.0,9.75,19,5.0
2017-05-10,5,313.401810139784,7.0,9.25,11,61.0
2017-05-12,5,327.994030360722,7.0,12.75,13,61.0
